,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
cat__Father's qualification_infrequent_sklearn,-0.0028151434499074494,-0.0034749767455848585,0.0014559460742670685,0.003508416266785564,-0.0020875387467575277,-0.0012875511364095567,-0.0071702289334852325,0.005950960217448642,0.0036395006564920607,-0.00020988109405340266,-0.0007716994118018023,0.004969354529579497,-0.01511341677258117,-0.015759765932011668,-0.00915300688450363,-0.0015089496646127237,0.0045637462135914636,0.001238249668436082,-0.005134660876172579,-0.009850780214656024,0.0050612991146145704,-0.00017602230019271668,-0.004317050522288153,-0.006554122549193282,-0.005026510610028883,-0.00013821505813116624,0.007060013496491989,0.008798702821920003,-0.00577247769526526,-0.0009376456744585888,0.0036718385180077966,0.016295998408157115,0.015690996337415827,-0.0020911594564626073,0.006627923057928823,-0.0036415649297169353,-0.0026564913975729177,0.014363386935537166,0.010051135245549025,-0.01989839115711743,0.011609969333057843,-0.013470407580448823,-0.002382073032779564,-0.007992251396409515,0.005507181991047787,-0.004138429458588708,0.00473372557615551,-0.024449081724157714,-0.010953242485276274,0.0010382206529531302
cat__Mother's occupation_0,-0.0015455670897570255,-0.013398780744275886,0.005518887126555415,-0.0081145002775159,-0.001662301319993219,-0.007138900417969686,-0.014951066097913215,0.016462512792739244,0.02775745784691077,-0.01232357391081315,-0.004244195644545919,0.015500864803974015,-0.03246802230302232,-0.020726782960132285,-0.024286766292565477,-0.024113186580718118,0.021579722193933618,-0.007759264908853484,-0.03272147851779183,-0.013286648343261142,-0.00312376235747063,-0.019088866585326478,-0.024877015056329423,-0.021418069670517514,-0.04894404205898181,0.009689355511048083,-0.01425353867566767,-0.023678129389142905,-0.006037423861116779,-0.0359040907296887,-0.0003428766576731943,0.016243632648091255,0.03371512669677245,-0.019940074354761306,-0.008684651415582004,-0.02251242235750693,-0.05223895629111425,-0.011901649171892813,-0.045573539623452584,-0.11205383198008101,0.038192349162412015,-0.23588118136878217,-0.23169180613814444,-0.03539688261108008,0.15650422234872755,0.06054779620145701,0.005793963479293354,-0.06431794030016229,0.1096180378319693,-0.09485764472509128
cat__Mother's occupation_1,-0.0012978666134111341,0.0009401461081375778,0.0007150048850517893,0.0027668995600113235,-0.0010610240193366558,0.004937015372996811,0.0012062063624427282,-0.006530300190220964,-0.0034587728083678854,-0.0045280599530594665,0.0032428934205300064,-0.0053060114973145995,-0.00803817176014959,-0.015964704056391426,-0.005053178078996752,-0.014623917808629525,-0.00036320448885132303,-0.0016042842593185767,0.0059930357908688755,0.010817450592279412,0.008516088790625098,-0.004505740846693686,-0.0034294265894196964,-0.024286646974855136,-0.006328946241371023,-0.0063464225737567825,0.004343797711426225,-0.008191913179887747,-0.029506538704212354,-0.006248288354194637,0.010840124514545526,0.0055984754907653575,-0.008309063117573023,0.0026976544740648922,-0.006064180469365821,-0.009929479912316283,-0.009613852315256126,-0.0056354543970258235,0.012152198043276169,-0.002137125541379367,-0.0015629684468859498,-0.002837304191166616,-0.007736671936536115,0.0108118023622941,-0.015756452439208674,0.011513024846266815,0.017263860452916332,-0.004481221201355025,0.02588748409773982,0.0394123443059194
cat__Mother's occupation_191,0.0002479381616671329,0.00019157560311601387,-0.0010278565604541266,-0.0004774214058566415,0.0016095620862596367,-0.0017784801573315202,-0.0012130333455800072,0.002151695835872813,-0.0001810197992942336,0.0003700298906649648,0.0006356203186466278,0.0002439683237927773,0.0029978833584013553,0.0010811190965626344,-0.001595587624192272,0.0016441874258155585,0.0019511904402864993,0.0007865802513098899,0.0022056696099716916,0.0012274879730725503,-0.002036321258624415,-0.0029264599158821784,0.004201294679181923,-0.010437573015843658,0.004445369306649164,-0.004597878974412139,0.0001200409709457514,0.005565657486780483,0.005044825359909849,-0.0014225541396166452,-0.002467409072049469,0.001521474564265584,0.003128134567996335,-0.0020791408609903204,-0.000633421355508174,0.007693881298813441,-0.0004890704076339122,0.010325611043638414,-0.01949581272047978,0.003418264551299879,0.004783997599944936,-0.0014391289325016484,-0.0021206235984323365,0.0023792177506270764,0.006341435165194946,0.004220118674930811,-0.0024624995680990643,-0.000983219572397717,0.0013929032618229796,0.004145872169500603
cat__Mother's occupation_2,-0.0021203910986003043,0.003036049633037101,0.0036278547599891253,-0.00017098645883415484,-0.015108991135036678,0.0015070186144400437,-0.008775915507573779,-0.005976266458075715,-0.009979731320863782,-0.003825008091579257,0.023701925102032954,-0.0007896248058225567,0.019513012605443244,-0.051263529491015786,-0.026497306868889188,-0.06489223422691663,-0.0005836844598695622,-0.022055706653964627,0.06039850454589212,0.01617889612661084,-0.015459174848659224,-0.026702148069749604,-0.03604962861109395,-0.11896078709127389,-0.1139093203685765,-0.03868166962310052,0.010701561876915582,-0.04352177791398334,-0.23197522219134575,-0.18633120987557047,0.06278605436715541,0.090906503194874,-0.008934682987624946,-0.005151245639959051,-0.03823878822765571,0.04981244139813594,0.049854118213113904,-0.029203718949576064,0.0688529521073575,0.13883898347485646,-0.18296688698388341,0.08926598316758187,-0.03370967424977073,0.09981908788785888,-0.05155848244225891,0.01264828167269946,0.09517064202740663,0.1520315969673373,-0.070492377645543,-0.00029319588467103305
cat__Mother's occupation_3,0.001202047296960989,0.004319457339148567,-0.003810175091692445,0.0009451491270101791,-0.002786988115448113,-0.011047593179531726,-0.013222101573836574,-0.011874003424758198,-0.025911957939535202,0.006047689157396031,0.0008802816482357685,-0.028691518090427335,0.012619976698578977,-0.03480532260571218,-0.013459278043634315,-0.030717193692464218,0.012629066383946853,-0.01096832976429375,0.0077164043247906385,0.01935507750460089,-0.016555174283079233,0.005539440130305197,-0.02697923555475882,-0.0527337613659743,-0.02466030836691207,-0.03329932830902805,0.018100944793676507,-0.04989331326644022,-0.10215907211219365,-0.06945431644765224,-0.006528544703550548,0.008016456850773165,0.0539878554195019,0.008226994341649124,0.009580514170627767,-0.03104454544233204,-0.2515713861074583,-0.05033802663701992,-0.05936961874721263,-0.07737181400642382,0.299935661883138,0.13756656002722029,0.20068624676141325,-0.08566668239705943,0.05960339885014185,-0.13227582811304947,-0.044875069602792785,-0.12948268234601773,0.20208038597951805,0.16151614711568593
cat__Mother's occupation_4,0.0014532958761126152,0.00380892325080352,-0.00970623912593731,0.013629123411016261,-0.022328348950760118,0.0006807296210923288,-0.004941088098495133,-0.030820651274323013,-0.017369696432278058,0.01529584776931741,0.03930427913334897,-0.03570749186652476,0.02451616842542893,-0.14501572881325012,-0.11431510923488251,-0.12533809725842354,0.04634134617668072,0.0021316901895966065,-0.15786174082843163,0.027875783748384318,0.05661505782209414,0.20749884625178067,0.022358200297365044,0.20410083075015895,0.2683253116245975,0.09628805439614607,0.012648801261931159,0.05494601867379222,0.18491298477719384,0.08691605816216555,-0.09792622025766234,0.3837865167813368,-0.12347046218088209,0.09683614625645136,0.11335936066700189,0.2571482199836058,0.3255989064135372,0.15492224537203722,0.02409345103521544,-0.12167669789836141,-0.058521733517832325,0.11211152915319385,0.0330850473921181,-0.0359661815559633,0.11982275588172855,-0.0928714127742126,0.023250755318464635,-0.037430338815072094,-0.15156067931607975,-0.1409278142984102
cat__Mother's occupation_5,0.0014581701449684142,0.009321782914329939,-0.0086980345627424,0.002672770751656932,-0.0008844280245658041,-0.017848832958057427,-0.0012884409371853617,-0.024253049499902615,-0.018784620901859516,-0.002269525223448246,0.004043676064140297,-0.012125641621811187,-0.026072930920292864,-0.016822507661198884,-0.013802183157545035,-0.03066320581967477,0.034809447057490187,-0.044819585774270865,-0.04413708601001489,-0.11275692756689852,-0.10828345330237536,-0.12599824621727446,0.008521208913888773,-0.14421632470900478,0.051828144749362606,-0.15201772369070915,0.047132918151782305,-0.0756074683475995,0.13052090213313475,0.19889709040342385,-0.01734036352095439,-0.3113462888846006,-0.15233613545755958,-0.3337267680647092,0.09619099784302057,-0.022046737164403016,-0.10972534421671007,-0.0726535679005424,0.049496206804000305,0.24286041451447565,-0.04142816274995224,-0.1355012350376225,0.023148397465142016,0.005540540163911152,-0.28456540994300505,0.1745933108676875,-0.11311745332429757,-0.03271076093882983,-0.31787696747769134,-0.10996840404344599
cat__Mother's occupation_6,0.0009818531044447738,-0.0009138930091129726,0.0019420633881372857,-0.0014707455554063837,0.0026875259247401977,0.0018932075838263,0.004060468224156088,0.004268668615347737,-0.0031613133307011967,-0.0016544202088554806,0.0027020349386965336,-0.0002113014162177536,-0.003824344850784839,0.0037012409540690076,0.0008910212486408868,-0.002604387913884274,0.011736446746326807,0.0016424303058085016,-0.007951760855973117,-0.008382641462019334,-0.01891307532408034,0.0013651093798634755,-0.022160556377317668,-0.0356970362573763,0.016537675378954772,0.002675264468709024,-0.008377510439508762,-0.0036870342854339218,0.006300959761315566,-0.0004517998466924012,-0.013842690199638897,0.0046590737160167464,-0.004841339105200337,-0.007109291713182701,-0.02376876485746018,-0.006142040808041597,0.0069439439675070685,0.007436397849978972,-0.03624338787286221,-0.018432309897298233,0.013730653374361095,-0.00429005035525187,0.0324590410353037,-0.03275430962475988,-0.035063950469264124,0.007211857796469158,-0.037421259400097925,0.021205232532919536,0.0742978598923698,0.02409781518940728
cat__Mother's occupation_7,-0.0013200923390760256,0.004273968533423417,-0.003782404136334149,0.0021900186287426675,0.002089329223804385,-0.008171430631611994,0.003038008276132913,-0.0170690782690861,0.0074260584642329075,0.001509431212476166,-0.021134728574566178,0.018576851133945565,-0.007477305099552488,0.01221719057253142,-0.0010411353281127357,-0.010628579687687715,0.005792518818448837,-0.002172798379817888,-0.03571627589848417,-0.035484645564724686,-0.012290136782680774,-0.06573964806465563,-0.017466799170635205,-0.08139244310848287,0.04809032603261987,0.006325906302277688,0.00044475954621157193,0.02496229468729217,0.05117599320960752,0.05032828724890716,0.024559299410282173,0.05101434878525912,0.04289869130291174,0.12412082971094739,-0.026097183536279822,-0.05429022017205,-0.0010429738684803458,-0.13179165853764957,-0.07178931320696334,0.17816675886876707,0.054970573215348324,0.02516923859229999,0.01101004464975211,-0.06134535132090593,0.12425906321074913,0.023657957372735523,0.036485064167925935,0.0828187507208684,0.16741893766314092,0.13638351654103995
cat__Mother's occupation_8,-0.00012166651335394156,0.0006078102136850604,-0.0001894795925360179,0.0003493560129356094,-0.0007587142504120328,0.0025732357353803635,-0.0016568546345357507,-0.0009816388034638353,-0.001949842857169225,-0.00020105095265545702,0.001052381187966865,-0.002137249713789491,0.004741936297627687,-0.00020912021583124513,-0.0009136834567573574,0.00015289128994726007,-0.006347614356422828,0.002962418132305469,-0.0021062608834288496,-0.004900632035902376,-0.0005466293776435079,-0.0018486002410304635,-0.002189751899644395,-0.005635100719393989,0.003879511265033295,0.0021557401286384156,0.006067626899952496,0.005047260431473327,0.00830085617293891,0.0010085264676571127,-0.0024826239728776836,0.00196117788690252,-0.0006646614875011111,-0.0014914027491520817,-0.0008117043059887117,0.00044643630469760887,-0.009169284137382374,0.00043297727703183256,-0.00815274953716472,-0.0031105579265493294,0.012584315071303937,-0.002996671483277336,-0.014764060282823843,-0.0004166459002193862,-0.001916033129473332,0.007463413482395687,0.0004941450846745574,0.033295965595842976,0.00395160427292355,0.0063070380955654445
cat__Mother's occupation_9,0.003845821036802504,-0.0017068902779269564,0.014602240072605936,-0.00978394452557914,0.03648872881984728,0.032830003557321116,0.05050822307328755,0.06072147740745822,0.030903475139069044,-0.00028056507233444923,-0.046292964371529625,0.051469262312726936,0.008880324578682751,0.28486226694783456,0.22954317845786804,0.3092624856671708,-0.13245408269939404,0.07846120201499646,0.21065426933915676,0.11511575434086255,0.09913273440101177,0.04248746598560403,0.10134373584991022,0.3134246006904921,-0.19834224219886604,0.12739918842678122,-0.08257146836749753,0.09913399794918243,-0.01033098670076614,-0.032505309883641476,0.05342519129884383,-0.2580364735808449,0.14427219837672714,0.1553671077058731,-0.11307078918538586,-0.12945307391457436,0.07243370478576282,0.10378021052239562,0.11864895105755718,-0.2396729720914304,-0.13900492502302736,0.037134724028589416,0.009009639564188182,0.1832302086976827,-0.03227491133476772,-0.0458007794065973,0.03396250410310117,-0.03695650399060703,-0.09969482319457133,-0.042064813927236114
cat__Mother's occupation_90,-0.0030790081021835965,-0.008896572305728902,-0.0012423220150104422,4.998255689220176e-05,0.002402619363824236,0.0020226407786247736,-0.0043257777790242325,0.007401275285004172,0.016327743162535394,-0.0034486138413643667,-0.006362263250077143,0.002088705932154782,-0.00041926994901290906,-0.013183040995793685,-0.011141824784268043,-0.0064715986058025326,0.0012080748673981023,0.006708160854748131,-0.001668118948498018,-0.007187327854750059,0.003852602845285542,-0.002931564911048852,-0.002210471273641948,-0.014955108553779076,0.0010866960511603883,-0.007812458854265106,0.002393351805560515,-0.0014977337384824048,-0.005429463921140574,0.005717823199160067,-0.0005369377380852226,0.00716525606453333,0.02136525155177088,-0.01078022598115755,0.0034420109833528277,-0.03046320243239633,0.0035441471957568674,0.0233485959476328,-0.006153278741253411,0.013108560073031166,0.005870102749658311,-0.0020602107617489554,-0.0029242686146377624,-0.02894851595695873,-0.033505425796597856,-0.032085781705285234,0.006605141648465677,0.011289921049049679,0.010256316256497042,0.0023142631772083023
cat__Mother's occupation_99,-0.0004575650769838624,-0.0022720535861750083,0.0007203099473405752,-0.0003062239407127475,0.0005543935573242578,0.0009827311425585259,-0.0013851256626636129,0.0005696089328430985,0.0020494335418960487,0.0013015809889587076,-0.0038353703432188056,-0.0007810100630589425,-0.004049691266978856,-0.0010894799080644053,-0.007120570415795694,0.0006886431460728263,0.0011822749701795158,0.0006097376210914581,-0.00274152614951922,-0.0038117478594584045,0.0009948449345186464,-0.00020189774804847205,0.004251251231594406,-0.004953418591079449,-0.003951883175833141,-0.0016489322711149747,-0.00200871087654607,-0.0012960317767339085,-0.0023630391984465395,-0.003272460839773665,0.0004953482530640418,0.003039161852416869,0.0020064846344866917,-0.0029044532753990347,0.0022315301790987252,-0.0038959253538351987,-0.0021880277016112365,0.001939047966804816,-0.002211968361505232,-0.0073244213264599504,0.001446090669489088,-0.012664017984118234,-0.016855968674160938,-0.007404464488627005,0.005375822862805976,-0.0024619662697518635,0.002036244873397956,-0.002507588785998662,0.004749042018276827,0.005341920804563426
cat__Mother's occupation_infrequent_sklearn,0.0007530312124094668,0.0006884763275385056,0.0013301509050268052,-0.0022794778843601895,-0.0012413631602474057,-0.001441345061737919,-0.007053502299211583,0.005929749050565112,-0.0036672127645751154,0.004006238235296605,0.006306430370339675,-0.0021298034316274647,0.009080434185630976,-0.0027816008636075934,-0.01120757642086955,-0.0016958059348051162,0.00251849834984651,-0.0039222496293373245,-0.002063635518538303,-0.004759879598795943,0.008096398741078287,-0.006947689147843455,-0.005312806439099226,-0.0028391613830699154,0.0019437080021628955,-0.00012909493721391385,0.00525742534081779,0.017718172669183442,0.0015452252751213397,-0.007277755364483598,-0.010638351721399165,-0.004529315369789623,-0.0028173982138262055,-0.004066129849674541,-0.007434930489875563,-0.005323331427797095,-0.022335925530031248,-0.0006610103858131766,-0.02425409023651247,0.005386749185553146,-0.008029067004074531,-0.0035782348544160705,0.0004046566265888136,-0.013881823006799937,-0.01726603276477246,0.0036400073542543583,-0.02318603926035887,0.008228789084422341,0.039972276359627246,0.008592955479964278
cat__Father's occupation_0,-0.0002512252888785351,-0.011627793287886162,0.005358905065711954,-0.005482731362237898,0.0005145841610483523,-0.00575306985493798,-0.012286987067064306,0.0163892742419425,0.025253733818236267,-0.007538916708345901,-0.005428966658482465,0.010688585762942873,-0.02500486701739768,-0.023598097090377194,-0.024439332079517036,-0.027293666797651647,0.02701087265125279,-0.0028986656310749054,-0.02362157257983452,-0.015993054263339378,-0.0006386792391640424,-0.020663621797922492,-0.01908821494823289,-0.011262569821472803,-0.04330329798785533,0.017024394850119758,-0.011825941844490727,-0.02289985743704666,0.0017579283706154938,-0.02288446807347045,0.0027245322143491374,0.02577856007852206,0.02830788979950437,-0.025430126341913904,0.00034122972774598,-0.029779771301670865,-0.04967978135262992,-0.011395284698733854,-0.04703319031638482,-0.10110912075203132,0.03853976894143378,-0.23263749650221452,-0.22455875024077168,-0.016494576245024498,0.15645065453223217,0.06199658831424783,0.012993094118773849,-0.05049152151881213,0.08529132565397005,-0.09696159893437603
cat__Father's occupation_1,-0.000752306760341654,-0.0026162511609219333,0.005040364228479419,0.008750611934158282,-0.0031841771162280257,0.0034717525722181087,0.007120196115167907,-0.00915019846480142,-0.0037829363105485072,-0.002696135529946458,0.008450155597555244,-0.006786842467996687,-0.013961062243573994,-0.016979708789856208,-0.013305203732700813,-0.02340283264810564,-0.005709563124889347,0.0003142428801602076,0.019682195855089655,-0.0034180584498897547,0.01311584712160881,0.007043967655957543,-0.001662709856150385,-0.010412619416707977,-0.0021644503104008943,0.011978512032136032,0.015599731442441409,0.008803134741659936,-0.018832129269834862,0.0005163435730314997,-0.009245433716296225,0.020591594261975182,-0.00040829018842217235,0.00684229199917165,0.003332366857932114,-0.019859830904183785,-0.007379648348141801,0.0220256328261382,0.007379227949377034,-0.008053732979588033,-0.013323400799714915,-0.022812304982143043,0.0164987756492921,0.024742006819902587,-0.038869379126125016,0.01525922483871446,0.010821180348202168,0.014822670896959558,-0.014252456810075724,-0.025756926876255595
cat__Father's occupation_10,0.0005073974270882209,-0.0003611306575785961,-0.00033545685657609806,0.002314930670694152,-0.0015690634326624975,0.0016024733824186266,0.008254578027054852,-0.006169878582958838,-0.012201358087162212,0.006370072853795004,0.0026816804507800974,-0.015048619795435467,0.006464203872098507,-0.0235542497004992,-0.007632445171584384,-0.035775761420688584,-0.002819969314512143,-0.005845175017897422,0.011578145279975973,0.02211156653200915,0.005254016470475173,-0.00878980243419982,0.00517461428497331,0.024590595562261973,-0.03301396607803448,0.017987527013172543,-0.018946352139723417,0.026739619609008426,-0.010233160177812473,0.03410597798000385,-5.8908511622251386e-05,-0.03636600886888047,0.01658003546519546,0.026424312330924894,-0.02701468646559142,-0.029377977926041438,0.03099337446115057,0.043224324960553416,-0.05614333429893167,-0.03148505127077171,-0.011337032169377233,-0.006629069841869291,-0.015458614882043867,0.005541239458149903,-0.03968508771327357,0.09373644307325918,0.13401479513033832,0.10818042372089424,0.020614992516195,-0.042611490855677565
cat__Father's occupation_2,-0.003689322729260906,0.0009223510556856262,0.005731680803770578,-0.0004991888850671456,-0.0064028417745688295,0.00629825549592981,-0.00741147773824194,-0.001604019625994712,-0.006379561782380587,-0.005019942443538395,0.026371037358752545,-0.005523641968652196,0.014442324168072411,-0.030159857678675912,-0.016500348321470792,-0.024815245510039982,0.010276544236582308,-0.0036106192265402378,0.03150946366859819,-0.002676802049043921,-0.005628120506975483,-0.0015526750025533671,-0.0019094219425897993,-0.08494137094821508,-0.04557721940387746,-0.02742107420789381,0.010588078649374506,-0.01063393572221042,-0.10673683080542723,-0.11972776228562323,0.04061687771678607,0.08381987222334594,-0.028344703294287954,0.03904727036630394,-0.029796494023981795,0.01744156580525181,-0.04385887642448602,0.005949940345027979,0.03492928780800799,-0.043112809060893154,-0.18108414980123416,0.007406864687982025,-0.026287764915101278,0.14587168465782768,-0.10532913482210006,0.07107540049876043,-0.0005373876521267262,-0.02742368696362474,-0.11625588677315594,0.046453766773068284
cat__Father's occupation_3,-0.001843062701810164,0.004886366973547915,-0.002868376096290176,0.002409632428093419,-0.002775909729179525,-0.008149252047037687,-0.006592367546324533,-0.012532894391842327,-0.0188131947862262,0.0027072868733805052,0.015284104274175881,-0.011287722430103004,0.0028003381280556072,-0.04415707791164673,-0.01928683851098924,-0.04422031878402096,0.0025858041038775213,-0.00820351021211739,0.007956572035964787,0.028774843841442674,-0.002167719121962581,0.01846018965491986,-0.01344283999502282,-0.022781310114298542,-0.05077869463417868,-0.07202112541748187,0.03115075038032295,-0.04864702975164665,-0.10519723292608935,-0.029706315934072643,-0.007719168162748126,-0.027096156940413615,0.10612616836956744,0.0487620592271837,-0.007183233648276877,-0.03382789015411164,-0.24866769851167436,-0.007182842810912707,-0.15323468980609806,-0.1654113139136801,0.40227448125213583,0.20454978065965368,0.29280694258299506,-0.08081065179202471,0.06821143959303444,-0.19011078119533312,-0.02339713127283699,-0.09690130195143568,-0.18838372625062272,-0.10413051800225012
cat__Father's occupation_4,0.00337772947138509,-0.005097703606445338,0.003713312646131126,0.008329607637581516,-0.009469836909757721,0.000767402246024194,-0.0010912652471212448,-0.00041338633291327303,-0.004980528427166441,0.008941517434749288,0.017560942422634937,-0.003605676402129737,0.014182321454614406,-0.051983373514347855,-0.021314216225444153,-0.05674195873158938,-0.0047554927794819755,-0.006906441891279242,-0.05607289221882424,0.053177019115634216,-0.009887444146575471,0.05474642131518182,0.017982933128006758,0.0845821402883478,0.012916137442048082,0.04573421443607712,0.0275364032368718,-0.06027760312474472,-0.033982893838365086,0.10048241399069194,-0.04362735659544345,-0.045181776086735584,0.031690632212813354,0.09931143323332439,-0.0778905770667856,0.12901851566217842,0.2712361966705734,0.12747094863757574,0.0065966065695216985,0.003063779233704128,0.11624863742600156,-0.1057206632502197,-0.09395791756024693,-0.0002759483845792398,-0.31889978522001394,0.11349164400110931,-0.19145412605523188,-0.44839388532637325,-0.03948354238971653,0.327638309532126
cat__Father's occupation_5,-0.00225824919823279,0.0037119867367024968,-0.01193855691857594,0.005435524798649157,-0.012030411966511263,-0.005760040744501081,0.0014368852489471382,-0.018429575776766283,-0.014363176050946154,-0.0005680524574094699,-0.0017197054940323283,-0.002211253899112185,-0.018772997896675404,-0.033082185946347875,-0.014334308985735846,-0.03863694154655552,0.032493753972083636,-0.02650328249243477,-0.030014599779093144,-0.05702499372327777,-0.01842100016182381,-0.08998408920030668,0.007756124714109473,-0.046903847286338604,0.06462563105532253,-0.11120860093057733,0.04035833046708098,-0.013869025530389456,0.07430579369549367,0.03174914041714067,-0.03834869625735027,-0.3229918285880618,-0.12959120713024747,-0.3659488101862016,0.0916067526660248,0.05060973017973547,0.07371809279314925,0.19056780774780516,0.28392391616261625,-0.1074282484054921,-0.26522469810078253,0.22571011848567415,0.019879775144867023,0.10239331085333682,0.35522150753317494,-0.28034942793706075,0.09374940008142918,-0.0858064867776231,0.19962961769534948,0.07101949807936138
cat__Father's occupation_6,0.0027313509938526005,-0.003601827270459322,0.004466911574375938,-0.004908929188650673,0.005260740529644256,0.011298717500556802,0.0012582124649972138,0.009306639395774837,-0.012760676062559786,-0.0006806887730578797,0.010470987211468486,-0.005680391151818383,0.003929415280217815,0.008883143195317224,-0.00592161551175496,-0.005670934412231635,0.012406035482938466,0.004027977748421223,-0.008723009999078699,-0.0027578075145650188,-0.027384005954056524,-0.0022428642367449646,0.012806694254393158,-0.04757026137709514,0.029126961593158522,-0.011377744362299266,-0.02839060423172847,0.008838163448769181,0.013456206606091028,0.007113690742074265,0.002498277844529679,-0.0010538266647126173,0.013748266728569847,-0.018510622545981605,-0.012580319626384028,-0.009035447565694993,-0.0069698077772360825,0.03972452867975064,-0.03692943367713257,-0.10026190733142978,-0.008939620043506027,-0.04213457545443691,0.08634042665179932,-0.021262552772810504,-0.13772580702433299,0.06684923222258049,-0.08171159630873243,0.04578373596892761,0.10083739373699505,0.014379336431775316
cat__Father's occupation_7,0.004278659802706205,0.011749468102189447,-0.0057887010212425635,0.005271822225264926,0.002643232215086888,-0.012962423441552516,0.0067688234064075875,-0.018646240181232773,-0.020615960917377274,0.005384210166910794,-0.03424919241456832,0.009869702657331137,-0.013672689106561107,0.048297326656015854,0.0020345028833966762,0.009488042537696072,-0.008129861651198885,-0.025585670607556326,-0.0931750022361757,-0.11115506364292523,-0.03880940485923456,-0.05472214087159678,-0.03061329869382968,-0.13121804246070978,0.11235800598540904,0.012325642394233224,-0.0521067189750925,0.07436526366391577,0.20941455890721866,0.11335842602024744,0.05904198494380608,0.0334458963002824,0.26294532537557924,0.4426733448535484,-0.0810032349243917,-0.19076139313736018,0.0049642616652943155,-0.325258622765635,0.07815295367381782,0.3420825130818905,-0.23564500421568407,0.043864084075748724,-0.01600349640963511,0.04455677858797179,0.18848672905936312,-0.11906187348632871,-0.028044327215644278,-0.05552936452808139,-0.11480030638469443,-0.00698931178510279
cat__Father's occupation_8,-0.0006571310470317446,0.0037645459679812943,-0.005352902542608208,0.0005867710431211589,0.00038741190478792876,0.004284290317710591,-0.0069397173184153746,-0.00021481662386215223,-0.006043078523192261,0.00927375985828918,0.00447683642534707,0.009022076401872327,0.01289079328305149,0.012170524711951508,-0.005886696392100553,0.009763133947007322,0.012897049850790772,0.019133506593337544,-0.028946468907906184,-0.0031113003469729734,-0.0045767680325071065,-0.023823462763006713,0.014948188349557358,-0.019149877117613116,0.03501380368117633,0.009051351868793085,0.02258473117669295,0.038328089073720026,0.06579144532655942,-0.013416325869279412,-0.023840097632769182,-0.0032261173790818012,-0.004089840236758331,0.053830547906475554,-0.03775166163295005,0.05194691354932959,0.04932245831509364,0.13773923667881435,0.01724024009912147,-0.15656706162457135,0.1287506528291848,-0.029480598601456295,0.02666006947480009,-0.0005828393256050446,-0.17739151577046602,0.1829073940942921,0.07501051308991794,0.6302318705713469,0.04326220133028276,-0.18096993355988036
cat__Father's occupation_9,-0.0002928963264911925,0.00521796631992914,0.004020187653764361,-0.017472104788678885,0.025921263522433367,0.007787671826518828,0.0238709317225778,0.026696240277734675,0.05800900049047209,-0.014055099540741826,-0.0392350968661433,0.022102767721054423,0.008642602499362956,0.17259739609295033,0.15915259996497852,0.23297747557088835,-0.09217847610009774,0.055621418418115465,0.17256942947178397,0.10464589414803208,0.0826313147730032,0.13695522836421853,0.005722370287091938,0.28737626153597234,-0.08295773384284041,0.12736317895991417,-0.03544404510331825,-0.014556553145321394,-0.09557022003687192,-0.08940061195888835,0.02668247290226182,0.2579706356274133,-0.31796893988937025,-0.29514803993255523,0.19049707326364382,0.08936719704480758,-0.0640676512855195,-0.25428017577749973,-0.08255482796088283,0.35862828762063215,0.019425923041347326,-0.012786498283494839,-0.034565319477441014,-0.1584023308856507,0.09232715697035333,0.00941693386882805,-0.007214047105426086,-0.04500922123524685,-0.020422245822556202,-0.005450368639598632
cat__Father's occupation_90,-0.002270128657256269,-0.006021204145543967,-0.002311965693654038,-0.00021564887469902142,-0.0010690560750971397,0.0007828437553232723,-0.006081059696606851,0.0077675337406113735,0.016627040575924904,-0.006525794079766863,-0.005736208384899069,0.0027894322280281247,0.0003737047370600719,-0.014268979413030965,-0.0140843983933521,0.0031636555175463582,0.011198661507655515,-0.00016290187425866155,0.0012315858707229713,-0.004424566395231897,0.002198721985685579,-0.0024408799749624606,-0.004655985637340817,-0.008648224029419251,0.0029554405340414362,-0.014420304440396351,-0.005228603785826505,-0.004319078036742176,-0.0013334979139931011,0.00023844221891816328,0.002546942881472289,0.013491949323599027,0.01836597648616272,-0.006156094438108362,-0.000955748005760717,-0.02829436373515331,0.011372707805567851,0.018715244174935607,-0.0018751463924857016,0.007658515412757123,0.010312874607875687,-0.009121129175892521,-0.013672225532716999,-0.034131242996003563,-0.03926210824361129,-0.031145405769387915,0.015595510549151897,0.004431695658718835,0.007033553033383513,-0.011882920775479287
